LAMMPS (4 Feb 2025 - Development - patch_4Feb2025-554-g465171d58f)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
=== HEATING PHASE ===
Rate = 1 K/ps
Duration = 2006 ps = 20060000 steps
Reading restart file ...
  restart file = 4 Feb 2025, LAMMPS = 4 Feb 2025
  restoring atom style charge from restart
  orthogonal box = (-6.9917407 -6.9917407 -3.4958703) to (56.991741 56.991741 28.49587)
  2 by 2 by 2 MPI processor grid
  pair style reaxff stores no restart info
  420 atoms
  read_restart CPU = 0.003 seconds
Reading potential file ffield.reax.cho with DATE: 2011-02-18
=== STARTING HEATING ===

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- pair reaxff command: doi:10.1016/j.parco.2011.08.005
- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: No fixes with time integration, atoms won't move
For more information see https://docs.lammps.org/err0028 (src/verlet.cpp:60)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 11 11 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reax, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : real
  Current step  : 20001
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 11.15 | 11.82 | 12.61 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
  15705000   311.18833     -40694.967      388.66159     -40306.305      79.835777      130970.54    
  15706000   311.18833     -40694.968      388.66159     -40306.306      79.856505      130970.54    
  15707000   311.18833     -40694.964      388.66159     -40306.302      79.801226      130970.54    
  15708000   311.18833     -40694.967      388.66159     -40306.305      79.844137      130970.54    
  15709000   311.18833     -40694.967      388.66159     -40306.305      79.866512      130970.54    
  15710000   311.18833     -40694.967      388.66159     -40306.305      79.837408      130970.54    
  15711000   311.18833     -40694.965      388.66159     -40306.304      79.818477      130970.54    
  15712000   311.18833     -40694.964      388.66159     -40306.302      79.882355      130970.54    
  15713000   311.18833     -40694.965      388.66159     -40306.304      79.89459       130970.54    
  15714000   311.18833     -40694.967      388.66159     -40306.305      79.815053      130970.54    
  15715000   311.18833     -40694.967      388.66159     -40306.305      79.878954      130970.54    
  15716000   311.18833     -40694.971      388.66159     -40306.309      79.793103      130970.54    
  15717000   311.18833     -40694.97       388.66159     -40306.308      79.789091      130970.54    
  15718000   311.18833     -40694.966      388.66159     -40306.305      79.898661      130970.54    
  15719000   311.18833     -40694.966      388.66159     -40306.304      79.845731      130970.54    
  15720000   311.18833     -40694.968      388.66159     -40306.306      79.864101      130970.54    
  15721000   311.18833     -40694.969      388.66159     -40306.307      79.817025      130970.54    
  15722000   311.18833     -40694.965      388.66159     -40306.304      79.783607      130970.54    
  15723000   311.18833     -40694.968      388.66159     -40306.306      79.795121      130970.54    
  15724000   311.18833     -40694.967      388.66159     -40306.305      79.827095      130970.54    
  15725000   311.18833     -40694.968      388.66159     -40306.307      79.803026      130970.54    
  15726000   311.18833     -40694.961      388.66159     -40306.3        79.847243      130970.54    
  15727000   311.18833     -40694.969      388.66159     -40306.307      79.784026      130970.54    
  15728000   311.18833     -40694.968      388.66159     -40306.306      79.850812      130970.54    
  15729000   311.18833     -40694.969      388.66159     -40306.307      79.806174      130970.54    
  15730000   311.18833     -40694.964      388.66159     -40306.302      79.938845      130970.54    
  15731000   311.18833     -40694.966      388.66159     -40306.304      79.820591      130970.54    
  15732000   311.18833     -40694.968      388.66159     -40306.306      79.759258      130970.54    
  15733000   311.18833     -40694.967      388.66159     -40306.305      79.872836      130970.54    
  15734000   311.18833     -40694.965      388.66159     -40306.304      79.895635      130970.54    
  15735000   311.18833     -40694.966      388.66159     -40306.305      79.886672      130970.54    
  15736000   311.18833     -40694.966      388.66159     -40306.304      79.751732      130970.54    
  15737000   311.18833     -40694.969      388.66159     -40306.307      79.810091      130970.54    
  15738000   311.18833     -40694.967      388.66159     -40306.306      79.793464      130970.54    
  15739000   311.18833     -40694.963      388.66159     -40306.301      79.931537      130970.54    
  15740000   311.18833     -40694.963      388.66159     -40306.302      79.87198       130970.54    
  15741000   311.18833     -40694.967      388.66159     -40306.305      79.850139      130970.54    
  15742000   311.18833     -40694.967      388.66159     -40306.305      79.822889      130970.54    
  15743000   311.18833     -40694.965      388.66159     -40306.303      79.878897      130970.54    
  15744000   311.18833     -40694.967      388.66159     -40306.305      79.80771       130970.54    
  15745000   311.18833     -40694.967      388.66159     -40306.306      79.829904      130970.54    
  15746000   311.18833     -40694.968      388.66159     -40306.307      79.852946      130970.54    
  15747000   311.18833     -40694.967      388.66159     -40306.305      79.840959      130970.54    
  15748000   311.18833     -40694.968      388.66159     -40306.307      79.82397       130970.54    
  15749000   311.18833     -40694.967      388.66159     -40306.305      79.819265      130970.54    
  15750000   311.18833     -40694.967      388.66159     -40306.305      79.826399      130970.54    
  15751000   311.18833     -40694.964      388.66159     -40306.302      79.829423      130970.54    
  15752000   311.18833     -40694.964      388.66159     -40306.302      79.96814       130970.54    
  15753000   311.18833     -40694.968      388.66159     -40306.306      79.802993      130970.54    
  15754000   311.18833     -40694.967      388.66159     -40306.305      79.773617      130970.54    
  15755000   311.18833     -40694.965      388.66159     -40306.304      79.831466      130970.54    
  15756000   311.18833     -40694.967      388.66159     -40306.305      79.849258      130970.54    
  15757000   311.18833     -40694.969      388.66159     -40306.307      79.811158      130970.54    
  15758000   311.18833     -40694.965      388.66159     -40306.303      79.874511      130970.54    
  15759000   311.18833     -40694.959      388.66159     -40306.298      79.902143      130970.54    
  15760000   311.18833     -40694.962      388.66159     -40306.301      79.732811      130970.54    
  15761000   311.18833     -40694.966      388.66159     -40306.305      79.88192       130970.54    
  15762000   311.18833     -40694.969      388.66159     -40306.307      79.802459      130970.54    
  15763000   311.18833     -40694.968      388.66159     -40306.306      79.811068      130970.54    
  15764000   311.18833     -40694.969      388.66159     -40306.307      79.843039      130970.54    
  15765000   311.18833     -40694.968      388.66159     -40306.307      79.833638      130970.54    
  15766000   311.18833     -40694.967      388.66159     -40306.305      79.859556      130970.54    
  15767000   311.18833     -40694.961      388.66159     -40306.299      79.897411      130970.54    
  15768000   311.18833     -40694.964      388.66159     -40306.303      79.80555       130970.54    
  15769000   311.18833     -40694.965      388.66159     -40306.303      79.873749      130970.54    
  15770000   311.18833     -40694.965      388.66159     -40306.303      79.866596      130970.54    
  15771000   311.18833     -40694.967      388.66159     -40306.305      79.76883       130970.54    
  15772000   311.18833     -40694.97       388.66159     -40306.308      79.819016      130970.54    
  15773000   311.18833     -40694.963      388.66159     -40306.301      79.947358      130970.54    
  15774000   311.18833     -40694.969      388.66159     -40306.308      79.812532      130970.54    
  15775000   311.18833     -40694.966      388.66159     -40306.305      79.798852      130970.54    
  15776000   311.18833     -40694.964      388.66159     -40306.302      79.837266      130970.54    
  15777000   311.18833     -40694.969      388.66159     -40306.307      79.780795      130970.54    
  15778000   311.18833     -40694.965      388.66159     -40306.304      79.815787      130970.54    
  15779000   311.18833     -40694.967      388.66159     -40306.305      79.727568      130970.54    
  15780000   311.18833     -40694.967      388.66159     -40306.306      79.759961      130970.54    
  15781000   311.18833     -40694.966      388.66159     -40306.305      79.858923      130970.54    
  15782000   311.18833     -40694.969      388.66159     -40306.308      79.782917      130970.54    
  15783000   311.18833     -40694.965      388.66159     -40306.304      79.878799      130970.54    
  15784000   311.18833     -40694.963      388.66159     -40306.301      79.876876      130970.54    
  15785000   311.18833     -40694.97       388.66159     -40306.308      79.813747      130970.54    
  15786000   311.18833     -40694.969      388.66159     -40306.308      79.802479      130970.54    
  15787000   311.18833     -40694.967      388.66159     -40306.306      79.823988      130970.54    
  15788000   311.18833     -40694.967      388.66159     -40306.306      79.825822      130970.54    
  15789000   311.18833     -40694.965      388.66159     -40306.303      79.830964      130970.54    
  15790000   311.18833     -40694.969      388.66159     -40306.308      79.846375      130970.54    
  15791000   311.18833     -40694.967      388.66159     -40306.305      79.849054      130970.54    
  15792000   311.18833     -40694.967      388.66159     -40306.305      79.818343      130970.54    
  15793000   311.18833     -40694.968      388.66159     -40306.307      79.792614      130970.54    
  15794000   311.18833     -40694.966      388.66159     -40306.305      79.874797      130970.54    
  15795000   311.18833     -40694.97       388.66159     -40306.309      79.730733      130970.54    
  15796000   311.18833     -40694.966      388.66159     -40306.305      79.853089      130970.54    
  15797000   311.18833     -40694.968      388.66159     -40306.306      79.781718      130970.54    
  15798000   311.18833     -40694.969      388.66159     -40306.308      79.769331      130970.54    
  15799000   311.18833     -40694.965      388.66159     -40306.303      79.726956      130970.54    
  15800000   311.18833     -40694.964      388.66159     -40306.302      79.848124      130970.54    
  15801000   311.18833     -40694.957      388.66159     -40306.295      79.919915      130970.54    
  15802000   311.18833     -40694.962      388.66159     -40306.3        79.7687        130970.54    
  15803000   311.18833     -40694.969      388.66159     -40306.307      79.739998      130970.54    
  15804000   311.18833     -40694.963      388.66159     -40306.302      79.930225      130970.54    
