ITEM: TIMESTEP
26000
ITEM: NUMBER OF ATOMS
2835
ITEM: BOX BOUNDS pp pp pp
-3.0039611703393021e+00 7.8003961170339295e+01
-3.0039611703393021e+00 7.8003961170339295e+01
-3.0039611703393021e+00 7.8003961170339295e+01
ITEM: ATOMS id type x y z q
1992 3 14.1568 32.2065 74.4418 -0.130983
2302 3 10.1948 36.1904 75.1249 -0.166943
1923 1 12.908 33.7021 75.6479 0.251634
1922 1 11.2709 33.3674 76.3827 0.184911
1924 1 12.2313 34.8188 77.0175 0.206068
1921 2 12.1527 33.9389 76.3778 -0.351649
2396 3 28.24 36.6077 77.0406 -0.218009
2373 1 32.7121 33.0653 70.9194 0.016455
337 2 76.059 36.2095 76.9302 -0.088968
500 1 32.6732 34.0335 77.4179 0.151243
2401 3 32.3742 31.2531 75.7166 -0.120344
2400 3 31.888 32.4092 75.8552 -0.156675
2367 1 31.2184 34.7833 72.3961 0.0615829
2368 1 31.8813 36.3022 71.8587 0.118191
2366 2 31.932 35.5534 72.6519 -0.0842665
2369 2 33.4228 34.9947 72.7384 -0.154854
2370 1 34.2118 35.6161 73.1919 0.167131
2362 2 31.655 36.287 74.0024 -0.298809
2365 1 30.6908 36.8213 74.0279 0.180825
2364 1 32.4524 36.9773 74.2448 0.204063
2363 1 31.6006 35.5703 74.8299 0.174344
2371 1 33.5106 33.9198 73.0328 0.162834
2372 2 33.8606 33.7027 72.0214 -0.0729596
2374 1 32.7082 32.4521 71.8301 0.0365496
2378 1 36.0161 34.2464 72.0245 0.170352
2376 1 35.6715 32.5384 72.4549 0.202662
2397 3 37.3909 31.5389 73.1995 -0.193049
514 3 35.0396 34.4715 75.8077 -0.158293
515 3 34.8297 35.6889 76.0535 -0.146948
2385 1 34.6383 33.0738 77.5734 0.160433
2458 1 52.4888 36.6083 77.9475 0.17444
2470 1 57.1126 34.826 77.4077 0.182686
2467 2 57.9994 35.4187 77.1722 -0.272124
2468 1 57.8802 35.893 76.1712 0.133273
2402 3 54.7274 35.3565 76.6109 -0.135204
2469 1 58.8477 34.7231 77.0442 0.158308
2511 3 62.2234 35.4067 75.9351 -0.122828
2476 1 59.3956 37.5093 76.563 0.108215
2512 3 61.3773 34.7049 76.5806 -0.141596
2474 2 59.5923 37.2277 77.5887 -0.155575
339 1 75.3195 35.3994 76.7106 0.0642912
1304 1 2.63261 37.4474 41.2431 0.066202
2499 1 56.642 37.4174 49.1116 0.127257
1216 1 64.2437 -2.98007 45.1046 0.119907
1051 2 37.6157 -2.85102 51.0814 -0.215359
2220 1 13.9393 37.3054 63.7547 0.115746
2412 3 39.8195 37.3502 70.1199 -0.150859
2262 1 7.85686 37.2202 74.3475 0.132374
2225 1 25.5962 37.0908 73.3786 0.118054
182 1 46.0138 17.9294 77.7115 0.101303
2403 3 54.7303 35.8946 77.7531 -0.175937
861 1 77.6713 34.7552 77.333 0.0921211
2252 1 29.4807 42.0274 -2.40714 0.128783
2355 2 30.4946 41.8116 -2.49003 -0.14106
2356 1 30.9843 42.2325 -1.63229 0.159402
2245 1 28.6774 39.6412 -1.57977 0.07435
2297 3 32.2942 41.3639 0.165575 -0.177848
2298 3 32.782 40.2567 0.542742 -0.143942
2336 1 30.9463 40.4291 3.3244 0.103691
2346 1 30.1019 37.4994 -1.56724 0.136333
2349 2 29.7107 39.6689 -1.25002 -0.0836941
2345 2 30.2017 38.2638 -0.758449 -0.26936
2348 1 29.6302 37.8901 0.0978361 0.135717
2351 1 29.6491 40.3573 -0.390065 0.10152
650 1 30.7017 42.7142 1.97871 0.180773
754 1 32.4385 42.7355 2.24332 0.167421
753 2 31.4876 43.0656 2.63895 -0.281678
651 1 31.482 44.1777 2.62775 0.1312
2347 1 31.264 38.3324 -0.495394 0.178683
2352 2 30.6059 40.2302 -2.43127 -0.172195
2353 1 31.6403 39.936 -2.30173 0.154889
2459 1 50.7277 37.1616 -3.05303 0.100815
2487 1 52.2751 40.915 -2.61322 0.0806893
608 1 55.7294 37.7104 0.77074 0.079409
609 1 56.3386 39.1101 1.60504 0.0704232
2496 1 57.217 38.9037 -0.932553 0.0701822
604 2 56.2398 39.3462 -0.665835 -0.111132
605 1 56.3448 40.4121 -0.630403 0.14126
607 2 55.7399 38.8228 0.730247 -0.18868
610 1 54.7281 39.1334 0.94561 0.0723248
619 3 58.5284 42.3566 -2.07805 -0.114154
620 3 58.478 41.141 -1.71334 -0.184931
601 2 55.1124 38.8953 -1.70009 -0.166176
2490 1 53.0252 39.091 -1.00985 0.0483654
602 1 54.9396 37.8153 -1.64902 0.111082
2488 2 53.8029 39.7176 -1.46899 -0.0689419
603 1 55.4416 39.0968 -2.72564 0.18394
2479 1 59.3004 39.3939 -2.84935 0.160681
2489 1 53.9457 40.5475 -0.795981 0.0629394
2514 3 64.7661 41.9734 -2.06244 -0.133198
555 1 62.8181 41.2485 -0.167995 0.111213
2449 1 61.8591 43.007 -1.79792 0.154291
2446 2 61.2167 42.575 -1.01301 -0.273482
553 2 62.1104 42.0296 0.170145 -0.103988
2448 1 60.5222 43.4078 -0.682691 0.145931
2447 1 60.6349 41.773 -1.46176 0.186414
2513 3 64.1051 40.8963 -2.1724 -0.153999
549 1 64.829 42.9683 0.547069 0.148389
2444 1 61.4934 41.532 0.953438 0.0588126
2478 1 59.5624 38.3298 -1.46505 0.0613468
550 2 62.8488 43.2513 0.725862 -0.03141
2477 2 59.8664 38.5068 -2.51375 -0.118117
547 2 64.0025 43.5861 0.848461 -0.157459
2482 1 62.0032 37.8258 -2.34607 0.131036
2481 1 61.7975 39.5336 -1.92733 0.108678
2480 2 61.4274 38.7254 -2.59048 -0.242936
2231 1 75.2343 37.3086 -2.27408 0.0677651
2238 1 73.4141 39.0051 -2.38202 0.0892129
2295 3 -0.948743 48.9958 -1.19012 -0.127917
2241 1 -2.32648 45.2251 -2.82098 0.10064
2243 1 -1.17652 44.3769 -1.77183 0.0928599
2240 2 -1.31376 44.7682 -2.77818 -0.219522
2296 3 -1.30481 48.8153 -2.40456 -0.17336
2455 1 -0.184018 46.6766 -2.39871 0.136987
735 3 29.5216 44.0496 0.0575808 -0.148842
734 3 28.301 43.7874 -0.163891 -0.12523
548 1 63.3257 44.0952 0.106652 0.121743
2561 1 -0.878302 54.7266 -0.224005 0.102725
2559 2 -0.652216 54.0815 -1.06585 -0.174959
2770 1 0.203634 53.4045 -0.981191 0.116594
2562 2 -1.55127 53.9184 -2.02435 0.0249285
2617 3 5.93593 57.8173 -0.628792 -0.102221
2829 3 74.9351 52.4325 -2.96941 -0.122982
2571 1 -2.76762 51.5019 -2.64398 0.179554
351 1 5.05311 60.4364 2.11037 0.132273
2616 3 5.33971 58.6105 -1.3969 -0.103298
352 1 6.49603 59.9041 3.10741 0.111586
350 2 5.49373 60.3032 3.0848 -0.147103
19 1 -1.42744 69.1689 2.27793 0.088312
27 1 0.886326 69.7569 2.12252 0.0623177
18 2 -1.54561 69.6626 3.23218 -0.243298
230 1 -1.41355 68.9016 3.99147 0.156474
231 1 -2.5862 70.0075 3.27771 0.118163
652 2 -0.531145 70.8657 3.42762 -0.0940889
655 2 0.861648 70.2107 3.11262 -0.112439
658 2 1.98132 71.3081 3.20509 -0.0859344
2546 1 1.05606 69.3818 3.82571 0.0785976
2553 1 3.77646 70.0084 3.41702 0.130447
2551 2 3.39058 70.7743 2.75749 -0.240023
2611 3 7.29083 68.5763 3.17603 -0.111221
760 2 14.6434 68.1502 -1.84399 -0.157938
2651 1 15.2677 67.7106 -1.08404 0.101525
132 1 13.627 68.3588 -1.58425 0.0895057
124 1 16.7305 69.826 -2.15703 0.143056
123 2 16.7311 69.0664 -2.96627 -0.262829
20 1 17.4487 68.3219 -2.66287 0.161155
88 3 19.3924 69.4803 -1.22747 -0.138269
89 3 19.2946 68.7548 -0.197067 -0.119154
653 1 -0.762007 71.7007 2.77059 0.0619809
660 1 1.72189 72.1663 2.57444 0.0596653
2554 1 3.37325 70.3291 1.77286 0.106517
2552 1 4.14587 71.5644 2.69877 0.103313
2592 1 20.0109 73.3064 0.744433 0.0945201
2590 1 19.5263 72.4564 -0.78018 0.180478
2591 1 18.8879 74.0773 -0.353302 0.175454
2589 2 19.1801 73.1073 0.065622 -0.248442
2594 1 17.9767 71.3988 0.92366 0.120281
2725 3 19.2344 74.7235 -2.95828 -0.133743
2593 2 17.9921 72.4451 0.724121 -0.119933
2595 1 17.186 73.0226 1.19318 0.080217
2726 3 18.2514 74.1405 -2.44 -0.141818
2656 2 23.4624 75.7481 -1.88119 -0.181094
2658 1 23.2048 76.4379 -1.07226 0.0827585
2657 1 24.5714 75.6302 -1.93494 0.0920597
2659 1 23.0658 74.7544 -1.60669 0.0795764
1479 1 61.6487 37.7806 33.8868 0.140475
439 1 20.7946 38.4112 9.69874 0.0855106
438 2 19.8553 38.5427 10.2466 -0.0512955
762 1 32.6116 40.6188 3.82439 0.0958774
2343 1 30.5534 38.4448 4.47332 0.151921
2342 1 31.0004 38.1637 6.12024 0.091303
2341 2 31.2955 38.7744 5.25266 -0.230157
2339 1 30.2117 40.633 5.76896 0.0625223
2344 1 32.2942 38.4454 4.98612 0.0941297
448 2 31.2037 40.3245 5.48249 -0.0879439
445 2 31.5733 40.9102 4.06709 -0.134696
450 1 31.8662 40.6903 6.26528 0.0543914
443 1 32.0142 42.9147 4.822 0.0550245
442 2 31.325 42.4778 4.10185 -0.0802697
444 1 30.3377 42.6451 4.49235 0.0670911
436 1 34.7861 37.911 5.54657 0.0696075
281 1 73.228 71.3627 30.9482 0.120831
531 1 59.1446 40.4622 6.6289 0.0629495
529 1 58.4317 38.4771 8.0982 0.0867552
527 1 59.2581 37.9139 6.61229 0.0886068
537 1 62.0643 38.6296 8.5292 0.053811
530 2 59.8346 39.9707 7.3296 -0.0941387
536 2 62.2522 39.6542 8.15059 -0.0818042
540 1 64.3906 39.4234 8.56865 0.0774159
541 1 64.0422 39.2875 6.80721 0.0806928
534 1 61.4698 39.3067 6.05336 0.0679489
539 2 63.7669 39.8536 7.7523 -0.192339
538 1 62.0544 40.31 9.01622 0.0628792
533 2 61.3328 39.9846 6.90365 -0.108834
542 1 64.0533 40.9145 7.5931 0.0866817
535 1 61.5841 40.9591 6.55594 0.0717445
526 2 59.3757 38.4703 7.55813 -0.20483
532 1 59.7353 40.4898 8.2558 0.0712132
528 1 60.14 37.966 8.14868 0.0882927
316 2 14.2675 57.7258 9.80755 -0.235315
318 1 13.321 57.4283 10.2742 0.0927317
317 1 14.4096 57.1255 8.91437 0.1191
322 1 16.4049 57.9698 10.3912 0.150783
416 3 18.5883 57.0687 8.61318 -0.181105
845 2 56.8056 55.9107 9.40319 -0.105116
846 1 57.8626 55.9677 9.20912 0.0852946
844 1 56.4409 53.7923 8.80177 0.151393
841 2 56.2687 54.4683 9.6679 -0.255869
842 1 56.8013 54.01 10.4969 0.141428
843 1 55.2053 54.4569 9.95104 0.140493
929 3 53.7142 56.4086 8.83016 -0.141225
928 3 53.6266 55.7713 7.73932 -0.113027
847 1 56.3729 56.371 8.49329 0.127067
627 3 58.8016 52.1993 9.48865 -0.125839
356 1 5.19947 60.453 5.18529 0.0813666
354 2 4.80367 60.5697 4.18343 -0.11415
565 1 3.77124 60.9403 4.17427 0.081691
216 1 13.5758 61.9237 8.63452 0.342971
297 3 14.132 61.1972 8.77265 -0.404392
319 1 14.1452 58.7262 9.47698 0.166596
2716 3 39.1883 61.4774 4.02805 -0.081674
2715 3 38.1905 62.2394 3.91197 -0.0897009
2729 3 44.1557 62.6095 6.49192 -0.0821716
2730 3 44.0965 63.3107 7.53921 -0.0900355
771 1 57.4002 61.0149 4.33649 0.190644
852 1 57.4751 58.5606 9.99953 0.0991231
194 3 56.2001 61.1854 5.0351 -0.23787
654 1 -0.575965 71.2619 4.43902 0.084706
2549 1 2.05517 71.7085 4.22826 0.0603732
298 3 -2.09765 68.2158 7.28574 -0.0983982
2610 3 6.69144 67.6714 4.04095 -0.112076
709 2 7.90185 71.082 6.2736 -0.0506946
2601 1 7.44448 70.1505 6.51887 0.113776
299 3 -2.69723 68.0453 6.18128 -0.122896
708 1 9.01731 72.7519 5.64341 0.0947291
707 1 7.36226 73.133 6.38816 0.0761656
706 2 8.10903 72.3753 6.09659 -0.130476
647 1 11.6716 73.7927 9.30185 0.0856133
644 2 10.8509 73.5391 9.9432 -0.194339
645 1 10.3205 72.6099 9.57006 0.0836826
646 1 10.1615 74.3744 9.89494 0.081905
1348 3 -1.47472 39.2592 14.0672 -0.159803
396 1 -0.0897877 39.9602 16.6709 0.12197
1349 3 -0.213476 39.4836 14.1108 -0.143404
389 1 -2.69166 39.2975 16.1086 0.154468
388 2 -2.53231 40.2766 16.5585 -0.165768
936 3 -2.78711 43.1247 15.3657 -0.154743
390 1 -1.94874 40.8699 15.8882 0.193147
349 1 12.0539 41.0558 14.9911 0.345027
506 3 12.3925 41.1034 15.8686 -0.334882
507 3 13.5704 40.4507 15.945 -0.154339
1785 3 53.0817 64.3666 35.4017 -0.145411
128 1 17.9397 38.8473 11.4038 0.085539
127 2 18.8447 38.6985 10.8515 -0.0559706
419 3 26.6741 37.7735 14.0939 -0.134949
420 3 27.5631 38.6576 13.8719 -0.109289
402 3 74.1479 38.5737 13.7731 -0.106399
401 3 72.9797 38.94 14.0788 -0.0934669
387 1 76.5416 41.1721 15.8545 0.19178
937 3 77.1945 43.1338 14.6324 -0.116101
384 2 77.123 41.0316 16.8252 -0.251246
728 3 23.5273 47.2239 15.988 -0.130019
729 3 24.6431 46.7283 16.3242 -0.18854
640 1 23.895 45.9568 17.1575 0.225678
320 2 15.4719 57.6386 10.7261 -0.146575
2607 3 21.5564 54.4492 12.0117 -0.409866
2564 1 21.3877 54.8456 11.2601 0.405648
850 1 56.5884 56.1007 11.6307 0.0833321
849 1 55.311 56.9209 10.7807 0.118825
848 2 56.3897 56.7301 10.758 -0.112714
851 2 57.1564 58.0129 10.8379 -0.161426
824 3 58.1229 57.5023 15.7952 -0.103373
628 3 59.3661 52.2738 10.6266 -0.106426
1653 1 1.967 61.5772 16.5968 0.0645845
932 3 -1.91895 58.8274 17.0613 -0.121487
1660 1 1.49682 63.1848 14.9044 0.0885165
1657 2 0.534946 63.4329 15.3519 -0.222879
933 3 -1.61016 59.0539 15.8425 -0.132666
711 1 -0.319883 61.4089 15.6382 0.120397
1654 2 -0.0752731 62.279 16.2343 -0.127865
1658 1 -0.142212 63.701 14.5369 0.086007
1655 1 -0.994566 62.5906 16.7469 0.127988
321 1 15.5503 56.9775 11.5258 0.0975734
800 2 34.5443 62.3277 16.6544 -0.240799
803 1 33.4592 62.3593 16.7842 0.134916
799 1 34.5381 64.2471 15.4717 0.0543191
801 1 34.752 61.6205 15.8266 0.105567
797 2 35.0386 63.8074 16.3546 -0.0880908
798 1 36.1098 63.8126 16.0978 0.0879181
833 3 38.9644 61.0739 17.3906 -0.137501
750 1 41.3028 61.7378 16.968 0.170745
749 2 42.3834 61.6953 17.0113 -0.247913
751 1 42.6773 60.6796 17.176 0.109718
742 1 44.9812 60.7919 17.3412 0.0542231
743 2 44.5644 62.4363 15.9117 -0.108642
740 2 45.2493 61.0755 16.3145 -0.0858347
741 1 44.8883 60.2711 15.6671 0.0630935
746 2 42.9963 62.2646 15.6808 -0.0896079
748 1 42.5624 63.2232 15.433 0.0687128
747 1 42.7477 61.6549 14.7973 0.0708711
745 1 45.0005 62.8629 15.0089 0.0663711
744 1 44.7454 63.1761 16.7025 0.0635269
736 2 46.8221 61.2122 16.2279 -0.209545
739 1 47.3022 60.3493 16.7113 0.0907495
737 1 47.1378 61.2903 15.1787 0.0928391
853 1 57.3948 58.497 11.7786 0.117298
823 3 59.1142 58.0777 16.3504 -0.0897043
1659 1 0.622017 64.3434 15.9251 0.137174
632 1 14.4966 70.2246 12.5947 0.0855054
664 1 14.1561 71.0228 16.654 0.116125
393 1 19.0227 67.2123 16.7474 0.435093
835 3 19.6073 67.1522 16.1478 -0.405377
670 1 21.5905 66.5643 14.6202 0.158966
677 1 22.0981 69.2722 14.6397 0.134839
836 3 20.5524 66.6983 16.9811 -0.170371
773 1 22.3297 64.7346 13.1445 0.096712
781 1 23.7027 69.7248 13.9353 0.154807
778 1 24.6036 67.5034 14.3072 0.0831294
780 2 23.104 68.9488 14.3671 -0.161977
772 1 24.0308 65.3437 13.1346 0.082977
774 2 22.6016 66.512 14.2606 -0.0600613
770 2 23.0229 65.4778 13.4954 -0.142977
777 2 23.6471 67.5963 14.7706 -0.107723
776 1 23.7636 67.5394 15.8764 0.125688
2821 3 57.0197 64.9817 12.0783 -0.0915205
2820 3 57.0844 65.8763 11.1751 -0.0880945
633 1 15.1947 71.5463 11.6384 0.0873605
631 2 14.7031 71.2863 12.6052 -0.188307
663 1 13.1241 72.2874 17.5566 0.147353
634 1 15.435 71.443 13.4162 0.0904553
636 1 12.7845 71.9108 13.6117 0.0941613
635 2 13.472 72.1673 12.824 -0.126416
643 1 10.7887 72.8311 12.128 0.0787358
637 1 13.5829 73.243 12.7318 0.189638
639 1 13.7673 73.6406 10.8944 0.101902
638 2 13.0787 73.361 11.6752 -0.22156
641 2 11.4124 73.3128 11.3673 -0.106178
642 1 12.1253 74.0759 11.7672 0.144981
733 3 13.4505 74.0188 15.5257 -0.186449
77 1 12.7519 75.645 16.2526 0.328804
732 3 13.4014 75.5305 15.5185 -0.305794
722 3 24.4491 71.1485 15.5916 -0.187358
942 3 62.1985 77.1981 10.9981 -0.0886101
943 3 62.8505 76.2422 11.4545 -0.088615
1340 1 0.000787506 41.3401 17.7375 0.0650956
1339 2 -0.289642 40.2848 17.7059 -0.110809
1275 1 1.15818 37.6413 21.2095 0.104589
1345 1 0.35015 38.27 18.5321 0.0896845
1342 2 0.581625 39.3545 18.6404 -0.208127
1344 1 0.417054 39.5739 19.7226 0.1026
415 3 -1.51166 40.0008 22.3729 -0.18251
1343 1 1.63158 39.4111 18.4345 0.0847228
1336 2 -1.82435 40.1786 17.9819 -0.104124
1338 1 -2.1395 39.2843 18.5351 0.0789167
1337 1 -2.1285 41.0092 18.6136 0.0669787
893 1 -0.948944 43.7506 19.1758 0.0769792
413 3 8.77428 38.6929 21.9829 -0.107362
414 3 9.62397 37.9548 21.4331 -0.150254
382 1 9.78 38.263 18.5332 0.161154
380 2 10.4883 39.0897 18.6412 -0.269686
377 2 11.9379 38.6202 18.2681 -0.10512
378 1 12.0446 38.3777 17.2024 0.0902577
381 1 10.1265 39.9267 18.0445 0.134131
379 1 12.6714 39.4264 18.4394 0.119203
383 1 10.4597 39.3849 19.7198 0.163557
470 1 25.9791 40.8648 17.9851 0.109283
463 1 28.3944 39.9755 18.2743 0.119006
464 1 27.4774 38.99 19.3574 0.107895
462 2 28.1188 39.8508 19.3298 -0.136842
471 1 25.2139 40.0911 19.4027 0.088276
362 1 27.0774 41.042 20.8601 0.0551008
468 2 25.8127 40.9704 19.0477 -0.212596
469 1 25.2296 41.927 19.249 0.0702345
466 1 27.6709 41.9762 19.513 0.0665681
465 2 27.1867 41.0457 19.7818 -0.0934004
456 1 28.4147 40.036 22.1819 0.0733494
457 1 28.4263 38.3333 21.708 0.100697
459 2 29.4138 39.6977 20.2221 -0.143861
355 1 29.9684 40.5915 20.2035 0.139837
461 1 30.0798 38.9281 19.7529 0.156864
455 2 28.997 39.2663 21.6879 -0.200916
458 1 29.88 39.1069 22.3232 0.0912495
408 3 32.2234 39.5043 18.1239 -0.110995
407 3 31.9776 40.6225 18.9265 -0.140507
615 3 54.6908 43.9138 23.3064 -0.126403
385 1 76.5351 40.4862 17.5405 0.106742
386 1 77.3223 42.0029 17.2408 0.135472
894 1 -1.39092 44.9735 18.0231 0.111871
897 1 -1.9131 45.2322 21.077 0.0967081
895 1 0.00680309 45.2736 19.0664 0.0929361
896 2 -1.92842 45.5042 20.0431 -0.129367
892 2 -1.0068 44.859 19.0292 -0.197897
625 3 57.3564 48.2941 23.7146 -0.253759
626 3 57.8083 47.2764 23.0371 -0.215725
867 1 57.4304 48.5892 22.455 0.281115
545 1 70.415 49.7699 17.8811 0.131372
333 2 70.9027 49.9262 18.813 -0.292246
546 1 70.3677 50.4242 19.5945 0.129991
898 1 -2.71886 46.2071 19.7722 0.0832688
334 1 71.8962 49.5727 18.9798 0.130133
220 1 8.40113 56.0172 20.9347 0.253463
1363 3 7.61271 57.4904 19.6656 -0.0975563
1362 3 7.92406 56.3601 19.9358 -0.234948
878 1 35.4293 57.2682 21.6685 0.0852549
700 1 2.65889 59.9041 18.4486 0.0996797
701 1 2.1247 61.0506 19.6089 0.0928071
699 2 1.78533 60.2169 18.9867 -0.214676
702 1 1.47698 59.4404 19.6888 0.088605
703 2 0.599975 60.646 18.06 -0.143528
705 1 -0.286463 60.872 18.6836 0.131507
704 1 0.271067 59.8283 17.4153 0.148756
1651 2 1.11587 61.8616 17.2008 -0.119191
1652 1 1.44763 62.6999 17.8398 0.129524
731 3 -2.50011 62.8631 20.6728 -0.131502
730 3 -2.79654 63.7935 19.873 -0.1336
856 1 2.06195 63.7944 21.4963 0.204713
855 1 1.03305 62.4473 22.3106 0.147937
854 2 1.0816 63.3277 21.6813 -0.339179
857 1 0.207897 63.7686 21.303 0.205274
716 3 4.59556 62.6064 23.7275 -0.127259
782 1 27.5372 60.5477 23.5552 0.460318
821 3 28.153 60.7937 23.9885 -0.460802
831 3 32.2442 62.4424 20.2638 -0.133287
832 3 33.1914 62.2215 19.4594 -0.173898
809 1 32.0888 62.1368 23.4557 0.103049
795 1 33.7144 64.6655 17.927 0.11877
775 1 36.459 59.9192 21.6989 0.169976
802 1 34.9978 61.8969 17.5501 0.145279
881 1 34.8619 59.769 20.8718 0.12023
834 3 38.0677 61.7664 17.9569 -0.14686
793 1 35.3723 63.0965 19.1681 0.122669
876 1 35.9406 57.9277 23.2558 0.117365
875 2 35.266 58.1077 22.3771 -0.189695
877 1 34.2194 58.0627 22.6881 0.0879301
879 2 35.5347 59.4034 21.6288 -0.165182
792 1 36.6287 64.1764 18.761 0.101629
791 2 35.5712 64.1419 18.9316 -0.110067
523 3 37.0636 61.5195 24.0451 -0.138734
752 1 42.7182 62.2886 17.8889 0.101201
738 1 47.1697 62.1169 16.7713 0.0873023
674 1 1.35997 67.5727 22.0153 0.0888564
1670 3 1.79848 64.8722 19.3644 -0.173798
666 1 2.89602 69.9928 20.5181 0.110004
673 1 1.71325 67.2273 20.3455 0.148904
665 2 2.00832 70.1822 21.1345 -0.272527
668 1 2.34643 69.8376 22.1228 0.171852
671 1 0.738093 69.4891 19.4671 0.066242
880 1 -0.0899664 69.7333 20.994 0.0651889
669 2 0.831275 69.3539 20.5899 -0.0791432
672 2 0.941969 67.7187 21.0069 -0.163525
675 2 -0.37727 67.2065 20.8857 0.032699
678 2 -1.74429 66.7073 20.882 -0.24414
679 1 -1.96424 65.7994 21.4562 0.151893
1669 3 1.08755 65.4597 18.5243 -0.154818
680 1 -2.27554 67.6588 21.4318 0.0788201
681 1 -2.06091 66.5762 19.7831 0.151616
667 1 1.81017 71.2182 21.2175 0.143625
789 1 34.1214 65.0505 20.3222 0.159702
838 3 33.4062 67.8936 19.8066 -0.186961
796 1 34.9576 65.693 17.4817 0.0847136
794 2 34.7872 64.6512 17.6686 -0.127828
790 1 35.7126 64.7048 21.0804 0.105312
788 1 35.4798 66.0916 20.0062 0.134028
787 2 35.2015 65.0498 20.1619 -0.252213
944 3 2.81089 71.6673 23.9598 -0.122841
662 1 13.4035 70.6 18.2994 0.110014
661 2 13.7069 71.3596 17.6063 -0.260966
1703 1 25.6017 75.6469 23.7315 0.118331
1702 2 26.1007 75.6973 22.7642 -0.0953986
1704 1 26.1872 74.6342 22.4568 0.0588409
966 1 24.303 76.0928 21.4794 0.0980549
1068 2 25.2729 76.5642 21.7406 -0.228946
1069 1 25.0486 77.5572 22.1781 0.152931
965 1 25.8414 76.7515 20.8371 0.0877339
1705 2 27.5109 76.3376 22.9218 -0.117709
1077 1 27.4113 77.4293 22.9819 0.119364
761 1 28.1808 76.1374 22.0623 0.0609224
768 1 30.193 76.3176 23.9165 0.0873974
840 3 48.3395 71.5594 20.7081 -0.124559
839 3 48.0146 71.6346 19.4887 -0.0961402
1808 1 49.6334 73.807 21.58 0.150384
1807 2 49.5747 74.5199 22.3931 -0.174037
1809 1 49.0386 75.468 22.2031 0.123857
1810 2 50.1849 74.2169 23.5944 -0.0365255
866 1 50.6645 73.2799 23.7682 0.0521899
904 1 53.1135 73.2611 23.1584 0.0823187
903 1 53.9134 71.6779 22.7746 0.109941
901 1 55.2776 74.3202 23.5115 0.0920214
902 2 54.01 72.7181 23.0285 -0.123556
899 2 55.1974 73.2832 23.2425 -0.117348
900 1 56.1479 72.7416 23.1254 0.0962606
616 3 54.4064 43.8069 24.5276 -0.156053
557 1 58.2174 43.7946 24.7824 0.119646
597 1 55.6923 38.1851 30.2052 0.159476
556 2 57.5222 44.0919 25.5562 -0.267688
1564 3 56.9335 43.4994 28.8103 -0.148206
1565 3 56.7255 42.3254 29.2356 -0.128453
594 2 56.5043 38.4625 30.9192 -0.288391
595 1 57.2831 38.9263 30.3639 0.162141
558 1 58.0275 44.1941 26.5383 0.142145
559 1 56.8077 43.3151 25.6913 0.184334
939 3 53.8772 38.0528 27.7091 -0.161558
1500 1 56.4286 45.4342 24.1373 0.181941
554 1 57.6422 46.27 25.1373 0.157513
551 1 56.0898 45.9105 27.1269 0.10837
1498 2 56.8884 45.4768 25.1309 -0.143943
1494 1 55.6867 48.0306 25.6287 0.108207
1493 1 54.7761 47.0449 24.5587 0.11186
1812 1 55.0005 45.0108 26.1052 0.162564
1492 2 55.0354 47.1473 25.6071 -0.117339
1803 2 53.723 47.2652 26.4486 -0.214966
1700 1 53.8876 47.411 27.5121 0.0873551
1804 1 53.1427 46.3625 26.3495 0.108144
1495 2 55.7327 45.8329 26.1251 -0.14822
1701 1 53.102 48.1119 26.0998 0.0830527
685 1 2.38201 57.5889 25.7225 0.0727371
684 1 4.07908 57.1669 25.7663 0.101529
682 2 3.365 57.9652 26.0197 -0.206629
687 1 2.29127 58.4463 27.9312 0.0715015
683 1 3.6107 58.8118 25.3605 0.0953896
717 3 4.79824 63.6368 24.4524 -0.111705
688 1 3.74268 57.5074 28.1645 0.104585
686 2 3.30224 58.2982 27.559 -0.104338
698 1 5.28777 61.9678 28.5354 0.107571
727 3 7.48271 58.7999 27.8516 -0.139817
691 1 3.69062 60.4516 27.1378 0.0848778
726 3 6.79617 58.0571 28.6487 -0.139365
690 1 5.12212 59.485 27.1621 0.151536
689 2 4.16269 59.6093 27.6457 -0.137206
695 2 5.50654 61.1331 29.2032 -0.245187
692 2 4.35197 60.0559 29.1556 -0.118647
693 1 4.60319 59.2144 29.7741 0.137574
694 1 3.45021 60.4858 29.5409 0.0930563
696 1 5.71687 61.5026 30.2045 0.0988697
697 1 6.46391 60.7516 28.8255 0.166753
807 1 34.4016 61.479 23.9276 0.135929
810 1 31.8187 60.6913 24.397 0.112061
808 2 32.2458 61.6885 24.4397 -0.116708
804 2 33.7717 61.6405 24.8129 -0.259964
805 1 34.0834 62.5943 25.2287 0.13227
822 3 29.1475 59.8427 23.9614 -0.161661
806 1 34.0098 60.8506 25.5224 0.153067
1760 1 29.5506 61.9915 24.8007 0.207708
1764 1 29.3473 62.8271 27.1661 0.112164
1757 1 31.5321 62.005 26.5355 0.153516
1758 1 32.154 63.4646 25.7412 0.0887974
1759 2 30.0951 62.8756 25.1226 -0.161275
1762 2 29.3215 63.5491 26.3028 -0.207601
1775 3 32.62 62.7729 28.8416 -0.1246
1774 3 32.9128 61.6077 28.4603 -0.132409
1756 2 31.5695 62.5408 25.5794 -0.134032
816 1 30.1237 63.5292 24.2543 0.0895272
